"id","name","gene_type","corr","pval","padj","stat"
"ENSG00000272223.1","ENSG00000272223","lncRNA",0.188538005916099,1.39516612185882e-10,3.26196083850384e-10,6.47633658567981
"ENSG00000277047.5","ENSG00000277047","lncRNA",0.188531150204677,1.39734409876808e-10,3.26641181871008e-10,6.47609241084642
"ENSG00000287944.1","ENSG00000287944","lncRNA",0.188501097374488,1.40693074189383e-10,3.28817604708703e-10,6.47502205287163
"ENSG00000224209.8","LINC00466","lncRNA",0.188495719888018,1.40865288005725e-10,3.29155499342394e-10,6.47483053095168
"ENSG00000289007.1_PAR_Y","ENSG00000289007","lncRNA",-0.188491949356576,1.40986161827647e-10,3.29373320393738e-10,-6.47469624191376
"ENSG00000262791.1","ENSG00000262791","lncRNA",0.188441376580878,1.42617216052848e-10,3.33118463069115e-10,6.47289510026689
"ENSG00000223635.2","ENSG00000223635","lncRNA",0.188375070479566,1.44783621147727e-10,3.38112338797927e-10,6.47053369952761
"ENSG00000185332.8","TMEM105","lncRNA",0.188367015307043,1.45048983997627e-10,3.38665634074052e-10,6.4702468318706
"ENSG00000285710.1","ENSG00000285710","lncRNA",0.188355931810094,1.45414885460461e-10,3.39453407650743e-10,6.46985211916067
"ENSG00000254315.1","ENSG00000254315","lncRNA",0.188354897376524,1.45449081325975e-10,3.39466697744927e-10,6.4698152803696
"ENSG00000271917.1","ENSG00000271917","lncRNA",0.188352646599676,1.45523513669438e-10,3.39573873002156e-10,6.46973512460065
"ENSG00000237798.1","ENSG00000237798","lncRNA",0.188331703373723,1.46217882906478e-10,3.41127323294055e-10,6.468989289234
"ENSG00000263798.2","ENSG00000263798","lncRNA",-0.188328095334777,1.46337832920902e-10,3.41340303581657e-10,-6.46886079977847
"ENSG00000258342.3","ENSG00000258342","lncRNA",0.188315030842034,1.46772968702144e-10,3.42288243047295e-10,6.46839554943404
"ENSG00000269148.1","ENSG00000269148","lncRNA",0.188313831714361,1.46812970958644e-10,3.42314503546877e-10,6.46835284649536
"ENSG00000286347.1","ENSG00000286347","lncRNA",0.188296371860976,1.47396629082544e-10,3.4360811359818e-10,6.46773107536035
"ENSG00000225127.4","LINC00237","lncRNA",0.188275670031975,1.4809159655818e-10,3.45160648729535e-10,6.46699386092942
"ENSG00000251095.8","ENSG00000251095","lncRNA",-0.188260305098642,1.48609469146067e-10,3.4629989777532e-10,-6.46644670488028
"ENSG00000234848.1","ENSG00000234848","lncRNA",0.188254817576068,1.48794853196836e-10,3.46664065253192e-10,6.46625129154682
"ENSG00000259775.1","ENSG00000259775","lncRNA",0.188235362721683,1.4945391350358e-10,3.48111836579198e-10,6.4655584998296
"ENSG00000260771.1","ENSG00000260771","lncRNA",0.188234749855095,1.49474721432915e-10,3.48111836579198e-10,6.46553667564151
"ENSG00000288597.1","ENSG00000288597","lncRNA",-0.18820712896957,1.50415441218615e-10,3.50234194509033e-10,-6.46455310363505
"ENSG00000260834.2","ENSG00000260834","lncRNA",0.18817464840687,1.51529066914456e-10,3.52689307592568e-10,6.46339650022901
"ENSG00000280486.2","ENSG00000280486","lncRNA",0.188175503172653,1.51499657667208e-10,3.52689307592568e-10,6.4634269373823
"ENSG00000289352.1","ENSG00000289352","lncRNA",0.188169107030908,1.51719859819469e-10,3.53064386566994e-10,6.46319917904778
"ENSG00000205853.12","RFPL3S","lncRNA",0.188157341485294,1.52125732288202e-10,3.53939728765869e-10,6.46278022541289
"ENSG00000233355.7","CHRM3-AS2","lncRNA",0.188150539832367,1.5236084999228e-10,3.54417524103136e-10,6.46253802995254
"ENSG00000280206.1","ENSG00000280206","lncRNA",0.188114103291102,1.53626429656091e-10,3.57291696388214e-10,6.4612406022028
"ENSG00000269889.1","ENSG00000269889","lncRNA",0.188103886001441,1.53983152902268e-10,3.58051415670834e-10,6.46087679121103
"ENSG00000279217.1","ENSG00000279217","lncRNA",0.188060481281186,1.55507603952096e-10,3.6152558326556e-10,6.45933128675872
"ENSG00000259813.1","ENSG00000259813","lncRNA",0.188054784964095,1.55708758819193e-10,3.61922583438054e-10,6.45912846188263
"ENSG00000243888.1","ENSG00000243888","lncRNA",0.188042903478167,1.56129148984652e-10,3.62758128054468e-10,6.4587054080944
"ENSG00000267449.1","ENSG00000267449","lncRNA",0.188043179953001,1.56119354190137e-10,3.62758128054468e-10,6.45871525226118
"ENSG00000235703.7","LINC00894","lncRNA",0.188034915660653,1.56412395979382e-10,3.63345355200788e-10,6.45842099444056
"ENSG00000267787.7","ENSG00000267787","lncRNA",0.188029525835515,1.56603801773548e-10,3.63719048190904e-10,6.45822908546641
"ENSG00000286847.1","ENSG00000286847","lncRNA",0.188008351747958,1.57357960420163e-10,3.65399358277275e-10,6.45747517123756
"ENSG00000229243.2","LINC01981","lncRNA",0.187993648851046,1.57883718070456e-10,3.66548748970591e-10,6.45695167255575
"ENSG00000253317.1","ENSG00000253317","lncRNA",0.187969687839608,1.58744210025279e-10,3.68474671877036e-10,6.45609854706562
"ENSG00000267857.2","ENSG00000267857","lncRNA",0.18789961910769,1.612868745027e-10,3.74303716938261e-10,6.45360383691057
"ENSG00000225195.2","ENSG00000225195","lncRNA",0.187876060955779,1.62150650386245e-10,3.76234998266156e-10,6.45276510112314
"ENSG00000287313.1","ENSG00000287313","lncRNA",0.187850650601719,1.63087399160124e-10,3.78334811842049e-10,6.45186043472443
"ENSG00000269288.1","ENSG00000269288","lncRNA",0.187847113319639,1.63218218536678e-10,3.78564553606979e-10,6.45173450050191
"ENSG00000248050.1","ENSG00000248050","lncRNA",0.187844931559278,1.63298957677643e-10,3.7867807358659e-10,6.45165682565731
"ENSG00000261634.4","PAQR5-DT","lncRNA",0.187799857408584,1.64975737536138e-10,3.82491927984311e-10,6.45005212177048
"ENSG00000238178.7","ENSG00000238178","lncRNA",-0.187785868357771,1.65499544777257e-10,3.8363168125674e-10,-6.44955410025049
"ENSG00000232909.1","ENSG00000232909","lncRNA",0.187710407438764,1.68353221275762e-10,3.90170629576635e-10,6.44686770067235
"ENSG00000251443.3","LINC02160","lncRNA",0.187663999153602,1.70132010628109e-10,3.94216390385365e-10,6.44521563010499
"ENSG00000255097.1","ENSG00000255097","lncRNA",0.187630457890432,1.71429022020468e-10,3.9714445677179e-10,6.44402163552285
"ENSG00000232053.7","ENSG00000232053","lncRNA",0.187621419541282,1.71780174189694e-10,3.97880566822103e-10,6.44369989433467
"ENSG00000236120.7","ENSG00000236120","lncRNA",0.187619583252403,1.7185160224901e-10,3.97968614191271e-10,6.44363452754237
"ENSG00000289584.1","ENSG00000289584","lncRNA",0.187583700170017,1.73253214940615e-10,4.0113642883801e-10,6.44235720336171
"ENSG00000287509.1","ENSG00000287509","lncRNA",0.187569247501474,1.73820889723331e-10,4.02372555219606e-10,6.44184274164972
"ENSG00000269066.1","ENSG00000269066","lncRNA",0.187567014465735,1.73908761066101e-10,4.02497734997525e-10,6.44176325419758
"ENSG00000277579.1","ENSG00000277579","lncRNA",0.187541511824883,1.74915385222417e-10,4.0474883194074e-10,6.44085546597264
"ENSG00000270031.1","ENSG00000270031","lncRNA",0.187517399697133,1.75872351548219e-10,4.06884169957127e-10,6.43999718666207
"ENSG00000234650.6","PCCA-AS1","lncRNA",0.187507816106965,1.76254123854203e-10,4.07688214236465e-10,6.43965605889243
"ENSG00000260038.1","ENSG00000260038","lncRNA",0.187500877054405,1.76531052844861e-10,4.08249483375203e-10,6.43940906459487
"ENSG00000259952.1","ENSG00000259952","lncRNA",0.187478629126944,1.77421805902126e-10,4.10229801649062e-10,6.43861716045266
"ENSG00000237402.1","CAMTA1-IT1","lncRNA",0.187449572578221,1.78591766356323e-10,4.12854801495304e-10,6.43758292221796
"ENSG00000286638.1","ENSG00000286638","lncRNA",-0.187415380763656,1.79978141183402e-10,4.15978975644153e-10,-6.436365921861
"ENSG00000233246.1","PHC2-AS1","lncRNA",0.1873983042322,1.80674469376273e-10,4.17507359385218e-10,6.43575812041192
"ENSG00000253452.6","ENSG00000253452","lncRNA",0.187332220780216,1.83394002982585e-10,4.23709519984983e-10,6.43340608276327
"ENSG00000237938.5","ENSG00000237938","lncRNA",0.187331276308371,1.83433158895804e-10,4.23717789458694e-10,6.43337246784301
"ENSG00000269971.1","ENSG00000269971","lncRNA",0.187272624763521,1.85880782570968e-10,4.2928836928839e-10,6.43128502309587
"ENSG00000280474.1","ENSG00000280474","lncRNA",0.18726252207364,1.86305589126267e-10,4.30186034605242e-10,6.43092546931367
"ENSG00000283384.1","ENSG00000283384","lncRNA",0.187248533497982,1.8689535694065e-10,4.31464179329936e-10,6.43042762071375
"ENSG00000182824.7","FAM230E","lncRNA",0.187235179741533,1.87460059623819e-10,4.32683974829396e-10,6.42995236889375
"ENSG00000287426.1","ENSG00000287426","lncRNA",0.187183381000207,1.89666316654114e-10,4.37691499971032e-10,6.4281089191198
"ENSG00000239911.3","PRKAG2-AS1","lncRNA",0.187125855423858,1.92146190737433e-10,4.43328386610389e-10,6.42606172386415
"ENSG00000230163.1","ENSG00000230163","lncRNA",0.187096466025411,1.93425321685668e-10,4.46193217369031e-10,6.42501585314456
"ENSG00000275894.1","ENSG00000275894","lncRNA",0.187095367342851,1.93473300997675e-10,4.46217469961718e-10,6.42497675504142
"ENSG00000286009.2","ENSG00000286009","lncRNA",-0.187092543748756,1.93596660226265e-10,4.46415532099674e-10,-6.4248762737458
"ENSG00000258086.1","ENSG00000258086","lncRNA",-0.187069869799041,1.94590042488218e-10,4.4861931978991e-10,-6.42406939751838
"ENSG00000287728.2","ENSG00000287728","lncRNA",0.18696687580561,1.99165330674165e-10,4.59078592670661e-10,6.42040438239337
"ENSG00000273149.1","ENSG00000273149","lncRNA",0.186949100847524,1.99965494259204e-10,4.60833791917012e-10,6.41977188722215
"ENSG00000270265.1","ENSG00000270265","lncRNA",0.186900092010069,2.02187972952599e-10,4.65865497749169e-10,6.41802801523183
"ENSG00000286843.1","ENSG00000286843","lncRNA",0.186889386686734,2.02676640990662e-10,4.66901120734775e-10,6.4176470963891
"ENSG00000277693.2","ENSG00000277693","lncRNA",0.186882857646202,2.02975238886741e-10,4.6749856800253e-10,6.4174147799952
"ENSG00000287166.1","ENSG00000287166","lncRNA",0.186841048619323,2.04897524030996e-10,4.71834785616621e-10,6.41592715161492
"ENSG00000232581.1","ENSG00000232581","lncRNA",0.186834352883828,2.05207024381712e-10,4.72456149311075e-10,6.41568891057991
"ENSG00000225762.1","LINC01389","lncRNA",0.186829754531086,2.05419840477584e-10,4.72854715904141e-10,6.4155252970793
"ENSG00000288473.1","ENSG00000288473","lncRNA",0.186824398905013,2.05667975338276e-10,4.73334412807511e-10,6.41533473966749
"ENSG00000285919.1","ENSG00000285919","lncRNA",0.18680877378063,2.06393585021235e-10,4.74912596136574e-10,6.41477878876989
"ENSG00000281691.1","RBM5-AS1","lncRNA",0.186806546722472,2.06497209740268e-10,4.75059255941007e-10,6.41469954917256
"ENSG00000241884.2","ENSG00000241884","lncRNA",0.186783472825417,2.07573826731389e-10,4.77443854069301e-10,6.41387857695223
"ENSG00000276030.1","ENSG00000276030","lncRNA",0.186777093438188,2.07872450927529e-10,4.78038403272228e-10,6.4136515994762
"ENSG00000281903.2","LINC02246","lncRNA",0.186726760732984,2.10243309556024e-10,4.83393739281909e-10,6.41186080015408
"ENSG00000289097.1","ENSG00000289097","lncRNA",0.186725936247534,2.10282364669989e-10,4.83393739281909e-10,6.41183146602515
"ENSG00000282021.1","ENSG00000282021","lncRNA",0.186706293324309,2.11214927604399e-10,4.85443803120107e-10,6.41113260030283
"ENSG00000288108.1","ENSG00000288108","lncRNA",-0.186694102759407,2.11795711776219e-10,4.86684724533044e-10,-6.41069888230932
"ENSG00000285212.2","ENSG00000285212","lncRNA",0.186682849420493,2.12333227271511e-10,4.87825759414293e-10,6.41029851182508
"ENSG00000236017.8_PAR_Y","ASMTL-AS1","lncRNA",0.186680326812826,2.12453902049235e-10,4.88008866616468e-10,6.41020876302927
"ENSG00000287319.1","ENSG00000287319","lncRNA",0.186621540011438,2.15285128301604e-10,4.94416868120344e-10,6.40811729598693
"ENSG00000283696.1","ENSG00000283696","lncRNA",-0.186584510574742,2.17087358868609e-10,4.9845969618761e-10,-6.40679993065422
"ENSG00000280026.1","ENSG00000280026","lncRNA",0.186576365682547,2.17485742770026e-10,4.99278179720703e-10,6.40651017042523
"ENSG00000229921.7","KIF25-AS1","lncRNA",0.186560981482686,2.18240163230447e-10,5.00913537112088e-10,6.40596287050327
"ENSG00000278546.1","ENSG00000278546","lncRNA",0.186551740030948,2.18694578360885e-10,5.01859812770355e-10,6.40563410399295
"ENSG00000256314.1","ENSG00000256314","lncRNA",0.186493157762846,2.21596696299119e-10,5.08421624527549e-10,6.40355006895973
"ENSG00000268996.3","MAN1B1-DT","lncRNA",-0.186463942582983,2.23057998364419e-10,5.11675801332864e-10,-6.40251077992254
"ENSG00000278385.1","ENSG00000278385","lncRNA",-0.186450609506063,2.23728020067851e-10,5.13113945505123e-10,-6.40203648026429
"ENSG00000254694.1","ENSG00000254694","lncRNA",0.186422364440915,2.25153899316519e-10,5.16284740250239e-10,6.40103172618982
"ENSG00000234692.1","ENSG00000234692","lncRNA",0.186364292316108,2.2811342584223e-10,5.22970337205189e-10,6.39896599383112
"ENSG00000255446.1","ENSG00000255446","lncRNA",-0.18633464544008,2.29638915435136e-10,5.26286316044138e-10,-6.39791142667888
"ENSG00000286692.1","ENSG00000286692","lncRNA",0.186334465715664,2.296481934913e-10,5.26286316044138e-10,6.39790503376827
"ENSG00000234362.6","LINC01914","lncRNA",0.186316203281387,2.30592878502521e-10,5.28349592721244e-10,6.39725543095299
"ENSG00000258474.1","LINC02313","lncRNA",0.186250297072401,2.34033725388113e-10,5.36130346099716e-10,6.39491117524975
"ENSG00000257137.7","LINC02874","lncRNA",0.186245750886185,2.34272911556991e-10,5.36575072431493e-10,6.39474947264538
"ENSG00000286508.1","ENSG00000286508","lncRNA",0.186239698177981,2.34591729704528e-10,5.37201980538537e-10,6.39453418545051
"ENSG00000271996.1","ENSG00000271996","lncRNA",0.186205261640121,2.36413697288705e-10,5.41270114323044e-10,6.39330933559451
"ENSG00000249474.1","ENSG00000249474","lncRNA",0.186175980542785,2.37973753039072e-10,5.44737151392533e-10,6.39226787530626
"ENSG00000228280.1","ENSG00000228280","lncRNA",0.18610399837581,2.41851671045989e-10,5.53507571513783e-10,6.38970771263171
"ENSG00000258964.1","ENSG00000258964","lncRNA",0.186089784739112,2.42624661433757e-10,5.5516997457753e-10,6.38920219416003
"ENSG00000260924.2","LINC01311","lncRNA",0.186053086782561,2.44631592976737e-10,5.59654681589116e-10,6.38789702348328
"ENSG00000272677.2","HNRNPD-DT","lncRNA",0.186045601841015,2.45042911806728e-10,5.60488012217809e-10,6.38763082333603
"ENSG00000214548.18","MEG3","lncRNA",-0.185999079287058,2.47614626748623e-10,5.66261560018452e-10,-6.38597628571417
"ENSG00000267727.1","ENSG00000267727","lncRNA",-0.185967693009179,2.49364477064633e-10,5.70153757312302e-10,-6.38486008284257
"ENSG00000256197.1","TSPAN9-IT1","lncRNA",0.185958120071585,2.4990058459626e-10,5.71269858453255e-10,6.38451964062741
"ENSG00000287292.1","ENSG00000287292","lncRNA",0.185871041133284,2.5482912173516e-10,5.82424647834534e-10,6.38142294030576
"ENSG00000237359.2","ENSG00000237359","lncRNA",0.185869479756607,2.54918352859251e-10,5.82516804020276e-10,6.38136741606573
"ENSG00000287097.1","ENSG00000287097","lncRNA",0.185855514968097,2.55717783037279e-10,5.84231497405332e-10,6.38087081533904
"ENSG00000276476.4","LINC00540","lncRNA",0.185847042309983,2.56204001280501e-10,5.85230083477324e-10,6.38056952177396
"ENSG00000234997.3","ENSG00000234997","lncRNA",0.185794285536059,2.59251891757138e-10,5.92078625278526e-10,6.3786934876783
"ENSG00000237224.4","ENSG00000237224","lncRNA",0.185773458175818,2.60464852077938e-10,5.94734737010783e-10,6.37795288121094
"ENSG00000237852.1","ENSG00000237852","lncRNA",0.185693191891171,2.65191448635393e-10,6.05347626985235e-10,6.37509875113546
"ENSG00000248773.1","ENSG00000248773","lncRNA",0.185692804964773,2.65214434727872e-10,6.05347626985235e-10,6.37508499302302
"ENSG00000254317.1","ENSG00000254317","lncRNA",0.185662251477739,2.67035670546606e-10,6.09387782374033e-10,6.37399859891577
"ENSG00000227492.2","ENSG00000227492","lncRNA",0.185661009041453,2.67109987349504e-10,6.0944060332042e-10,6.37395442186068
"ENSG00000244459.3","ENSG00000244459","lncRNA",0.18561864332567,2.696562155455e-10,6.15132259556963e-10,6.37244805164063
"ENSG00000284652.1","ENSG00000284652","lncRNA",-0.185581386512077,2.71914944098598e-10,6.2016602531871e-10,-6.37112336575092
"ENSG00000287990.1","ENSG00000287990","lncRNA",0.185553146556816,2.73639301209109e-10,6.23979337047767e-10,6.37011929803129
"ENSG00000251260.2","WDFY3-AS1","lncRNA",0.185499418667078,2.76949470647751e-10,6.31406622399448e-10,6.36820905544454
"ENSG00000272477.1","ENSG00000272477","lncRNA",0.185426835227869,2.81483409429836e-10,6.41620556231454e-10,6.36562851615854
"ENSG00000261326.4","LINC01355","lncRNA",0.185421127457615,2.81843000741046e-10,6.42317286419031e-10,6.36542559393087
"ENSG00000227482.1","ENSG00000227482","lncRNA",0.185394576977782,2.83521586791218e-10,6.46019150312494e-10,6.36448168199751
"ENSG00000231324.1","ENSG00000231324","lncRNA",-0.185341818411842,2.86886097847242e-10,6.53435346215462e-10,-6.36260607361191
"ENSG00000248222.5","SLIT3-AS1","lncRNA",0.185342517987112,2.86841230944401e-10,6.53435346215462e-10,6.36263094368847
"ENSG00000269177.1","ENSG00000269177","lncRNA",0.185295299796447,2.89884954436453e-10,6.60139542512076e-10,6.36095234762903
"ENSG00000285904.1","ENSG00000285904","lncRNA",0.185280604279881,2.90838650009794e-10,6.62184729806279e-10,6.36042993463017
"ENSG00000272115.1","ENSG00000272115","lncRNA",0.185272804900332,2.91346048910556e-10,6.63213196201208e-10,6.36015267517745
"ENSG00000234203.1","ENSG00000234203","lncRNA",0.185250105504357,2.92827705470682e-10,6.66458622617203e-10,6.35934574344303
"ENSG00000287362.1","ENSG00000287362","lncRNA",0.18524387884586,2.93235420525046e-10,6.67259048233339e-10,6.35912439629688
"ENSG00000267274.1","ENSG00000267274","lncRNA",0.185221527281752,2.94703542988699e-10,6.70471670868272e-10,6.35832984264541
"ENSG00000286607.1","ENSG00000286607","lncRNA",0.185152862388438,2.99258650753231e-10,6.80704837752288e-10,6.35588900615801
"ENSG00000253983.3","ENSG00000253983","lncRNA",0.185111032714212,3.02067134534627e-10,6.86961919478214e-10,6.35440213061432
"ENSG00000248319.3","LINC02275","lncRNA",0.185100101406723,3.02805298787772e-10,6.88509184528897e-10,6.35401357279045
"ENSG00000287621.1","ENSG00000287621","lncRNA",0.185091182672082,3.03408861812772e-10,6.89749865277747e-10,6.35369655450599
"ENSG00000272037.1","ENSG00000272037","lncRNA",0.185071406681141,3.04751362453743e-10,6.9266960435574e-10,6.35299361857876
"ENSG00000286491.2","ENSG00000286491","lncRNA",-0.18505622518903,3.05785892497231e-10,6.94888376195768e-10,-6.35245399914678
"ENSG00000259994.1","ENSG00000259994","lncRNA",0.185048648318889,3.06303492308188e-10,6.95931818655193e-10,6.35218468440576
"ENSG00000289433.1","ENSG00000289433","lncRNA",-0.185038766068101,3.06979863954031e-10,6.97335529218484e-10,-6.35183342822647
"ENSG00000282965.1","ENSG00000282965","lncRNA",0.184998305487416,3.09764331695764e-10,7.03526542810173e-10,6.35039531218634
"ENSG00000249618.6","LINC02465","lncRNA",0.184992102187982,3.10193410026191e-10,7.04366732776346e-10,6.35017482734291
"ENSG00000258973.1","ENSG00000258973","lncRNA",-0.184963956239841,3.12147539450628e-10,7.08668927727217e-10,-6.34917444137226
"ENSG00000250519.7","ENSG00000250519","lncRNA",0.184907995763832,3.16068514451528e-10,7.17433963620678e-10,6.34718549709138
"ENSG00000254682.2","ENSG00000254682","lncRNA",0.184885526215793,3.17656362985815e-10,7.2090077804136e-10,6.34638690359109
"ENSG00000249180.1","ENSG00000249180","lncRNA",0.184868073912156,3.18895024133957e-10,7.23573964076096e-10,6.3457666358199
"ENSG00000264635.1","ENSG00000264635","lncRNA",0.184849379407638,3.20227074007983e-10,7.26457990749539e-10,6.34510222620665
"ENSG00000285220.1","ENSG00000285220","lncRNA",-0.184822026581534,3.22185842044449e-10,7.30762403113576e-10,-6.34413010948873
"ENSG00000253986.1","ENSG00000253986","lncRNA",0.184812597547137,3.22863770368666e-10,7.32160606452934e-10,6.34379500608261
"ENSG00000248309.8","MEF2C-AS1","lncRNA",-0.184808570842144,3.23153705905998e-10,7.32678590774878e-10,-6.3436518994515
"ENSG00000289561.1","ENSG00000289561","lncRNA",0.184806630820441,3.23293484236298e-10,7.32855994909461e-10,6.34358295238554
"ENSG00000205537.2","ENSG00000205537","lncRNA",0.184802990762853,3.2355590905236e-10,7.33311299108203e-10,6.34345358739532
"ENSG00000261407.2","ENSG00000261407","lncRNA",0.184782362902103,3.25046974047442e-10,7.36550506260471e-10,6.34272049338397
"ENSG00000232892.1","RGS5-AS1","lncRNA",0.184776384733946,3.25480351029714e-10,7.37392235260394e-10,6.34250803675237
"ENSG00000255158.1","ENSG00000255158","lncRNA",0.184738741744492,3.28222186767488e-10,7.43462579764318e-10,6.34117026865513
"ENSG00000268205.1","ENSG00000268205","lncRNA",0.184727353516008,3.29056109628563e-10,7.45209786209581e-10,6.34076555599408
"ENSG00000259423.3","ENSG00000259423","lncRNA",0.1846825095583,3.32360018178615e-10,7.52549014545115e-10,6.33917192580598
"ENSG00000255503.1","ENSG00000255503","lncRNA",0.184654465805202,3.34442576203773e-10,7.57120525106812e-10,6.33817534924298
"ENSG00000237685.1","ENSG00000237685","lncRNA",-0.184590079230947,3.39272249127693e-10,7.6790811233577e-10,-6.33588733700519
"ENSG00000231427.6","LINC01445","lncRNA",0.184578449819647,3.40151799122552e-10,7.69752598812387e-10,6.33547408850072
"ENSG00000259307.1","PLCB2-AS1","lncRNA",0.184572865293318,3.40574955107173e-10,7.70563775707908e-10,6.33527564459783
"ENSG00000261761.5","LINC02616","lncRNA",0.184569530608326,3.40827878710859e-10,7.70989560388667e-10,6.33515714820725
"ENSG00000263843.1","MIF4GD-DT","lncRNA",0.184558802353348,3.41642820467814e-10,7.72686287841182e-10,6.33477592648133
"ENSG00000261025.1","ENSG00000261025","lncRNA",0.184520005526843,3.4460580219768e-10,7.79239624866977e-10,6.33339732546258
"ENSG00000251584.2","ENSG00000251584","lncRNA",0.184502682467038,3.45936872271117e-10,7.82101015328209e-10,6.33278178017163
"ENSG00000237422.3","ENSG00000237422","lncRNA",0.18447441936678,3.48119322617139e-10,7.86885771943466e-10,6.33177751237763
"ENSG00000257771.6","LINC02395","lncRNA",0.184458528820073,3.49352265727478e-10,7.89522862393598e-10,6.33121288350491
"ENSG00000237614.3","ENSG00000237614","lncRNA",0.184414316294651,3.52805149506782e-10,7.97174982095575e-10,6.32964193449265
"ENSG00000284430.1","ENSG00000284430","lncRNA",-0.184399963677237,3.53933189274932e-10,7.99572132827094e-10,-6.32913196923319
"ENSG00000272848.2","ENSG00000272848","lncRNA",-0.184390934848835,3.54644608523475e-10,8.01027363458105e-10,-6.32881116656292
"ENSG00000232811.1","ENSG00000232811","lncRNA",0.184387299494822,3.54931446849912e-10,8.0152323321624e-10,6.32868199952217
"ENSG00000286333.1","ENSG00000286333","lncRNA",0.184371550439671,3.56176700647774e-10,8.04182844495732e-10,6.32812242608006
"ENSG00000253433.1","NCRNA00250","lncRNA",0.184366531763499,3.56574413973342e-10,8.04887973845186e-10,6.32794411054458
"ENSG00000271937.1","ENSG00000271937","lncRNA",0.184365904313183,3.56624167756595e-10,8.04887973845186e-10,6.32792181702446
"ENSG00000284696.2","LINC02808","lncRNA",0.184320794288481,3.60218967280405e-10,8.12847271752486e-10,6.32631906370453
"ENSG00000285933.1","ENSG00000285933","lncRNA",-0.184318993139279,3.60363231202387e-10,8.13018769392012e-10,-6.32625506996657
"ENSG00000266708.1","ENSG00000266708","lncRNA",0.184311752973896,3.60943704322421e-10,8.14174151227279e-10,6.32599783195038
"ENSG00000235933.2","LINC01779","lncRNA",-0.184287985049116,3.62855690143076e-10,8.18331995759143e-10,-6.325153381687
"ENSG00000286161.1","ENSG00000286161","lncRNA",0.184271675174057,3.64173430358142e-10,8.21148344484186e-10,6.3245739150123
"ENSG00000259366.2","ENSG00000259366","lncRNA",0.184184725752602,3.71277547772884e-10,8.36850036709888e-10,6.32148481693104
"ENSG00000285974.1","ENSG00000285974","lncRNA",0.184184881671124,3.71264688473374e-10,8.36850036709888e-10,6.32149035619334
"ENSG00000230113.1","ENSG00000230113","lncRNA",0.18418052418356,3.71624233570845e-10,8.37472965341299e-10,6.3213355494573
"ENSG00000274414.1","ENSG00000274414","lncRNA",-0.184163152528576,3.73060981306084e-10,8.40551700218589e-10,-6.32071839738098
"ENSG00000287265.1","ENSG00000287265","lncRNA",0.184160489499782,3.73281709128069e-10,8.4088994812092e-10,6.32062379014089
"ENSG00000226431.1","ENSG00000226431","lncRNA",0.184085190051552,3.7957594995889e-10,8.54907254918756e-10,6.31794874801964
"ENSG00000236618.3","PITPNA-AS1","lncRNA",0.184061105763116,3.81610895736681e-10,8.59327995504608e-10,6.31709316863183
"ENSG00000233029.3","ENSG00000233029","lncRNA",0.184044521162694,3.83018352581734e-10,8.62334324999707e-10,6.31650401784994
"ENSG00000185203.12_PAR_Y","WASIR1","lncRNA",0.184014516431728,3.85577584221662e-10,8.67932154239273e-10,6.31543814499589
"ENSG00000258400.1","ENSG00000258400","lncRNA",0.183979973618671,3.88544535751852e-10,8.7444546878393e-10,6.31421108624205
"ENSG00000271795.1","ENSG00000271795","lncRNA",0.183977718486933,3.88739005618731e-10,8.74717845629905e-10,6.31413097840461
"ENSG00000279579.3","LINC01666","lncRNA",0.183955793513423,3.90634644723299e-10,8.78817268351812e-10,6.31335215468716
"ENSG00000272672.1","ENSG00000272672","lncRNA",0.18395035388099,3.91106350333014e-10,8.79712300749046e-10,6.31315892838105
"ENSG00000263081.1","ENSG00000263081","lncRNA",0.183919035255247,3.93833012227737e-10,8.85678092075594e-10,6.31204644166171
"ENSG00000267138.1","ENSG00000267138","lncRNA",0.183893645997752,3.96057045053107e-10,8.90511498316501e-10,6.31114459000783
"ENSG00000282012.1","ENSG00000282012","lncRNA",0.183846768699781,4.00195591977055e-10,8.99646942326675e-10,6.30947949615769
"ENSG00000267469.1","ENSG00000267469","lncRNA",-0.183838585107668,4.00922387276242e-10,9.01110706257792e-10,-6.30918881739991
"ENSG00000227917.3","ENSG00000227917","lncRNA",0.183808322922984,4.03621204797142e-10,9.07005386629049e-10,6.30811392539493
"ENSG00000262815.1","ENSG00000262815","lncRNA",0.183804433024463,4.03969392554057e-10,9.07616575234639e-10,6.30797576021901
"ENSG00000283667.1","ENSG00000283667","lncRNA",0.183790753595484,4.05196175650282e-10,9.10201141455085e-10,6.30748988347281
"ENSG00000260122.1","ENSG00000260122","lncRNA",0.183764605618835,4.07551263288389e-10,9.15318790451577e-10,6.30656114957137
"ENSG00000287965.1","ENSG00000287965","lncRNA",0.183728031906314,4.10867771870893e-10,9.22593356520048e-10,6.30526213361274
"ENSG00000225331.1","LINC01678","lncRNA",0.183681126667081,4.151596727377e-10,9.3205498629708e-10,6.30359620474189
"ENSG00000230184.1","SMYD3-IT1","lncRNA",0.183650786656634,4.17959074975155e-10,9.38162944393912e-10,6.30251864524391
"ENSG00000186056.10","MATN1-AS1","lncRNA",-0.183597502280029,4.22920101719155e-10,9.49119730822524e-10,-6.30062623596398
