"gene_id","gene_name","n_targets","best_target","delta_corr","pseudotime_target","n_NORMAL","n_PRIMARY","n_MET","iso_up_id","iso_up_name","iso_down_id","iso_down_name","iso_up_corr","iso_down_corr"
"ENSG00000143418.20","CERS2",6,"PID_CDC42_PATHWAY",1.13429543160629,FALSE,4,6,0,"ENST00000368954.10","CERS2-205","ENST00000560793.6","CERS2-213",0.578955975068006,-0.555339456538284
"ENSG00000145919.11","BOD1",6,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.14434060504831,FALSE,3,6,0,"ENST00000311086.9","BOD1-202","ENST00000285908.5","BOD1-201",0.5666721074872,-0.577668497561112
"ENSG00000149782.13","PLCB3",6,"BCAT_BILD_ET_AL_DN",1.18471273693703,FALSE,0,6,2,"ENST00000279230.12","PLCB3-201","ENST00000325234.5","PLCB3-202",0.579860773854643,-0.604851963082387
"ENSG00000151726.15","ACSL1",6,"TBK1.DF_DN",1.23593303001623,FALSE,2,6,1,"ENST00000281455.7","ACSL1-201","ENST00000503407.5","ACSL1-203",0.643980041237893,-0.591952988778333
"ENSG00000156453.14","PCDH1",6,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.10700207850555,FALSE,0,6,2,"ENST00000287008.8","PCDH1-201","ENST00000394536.4","PCDH1-203",0.554359997245067,-0.552642081260487
"ENSG00000162298.19","SYVN1",6,"TBK1.DF_DN",1.16880951290663,FALSE,0,6,2,"ENST00000294256.12","SYVN1-201","ENST00000307289.10","SYVN1-202",0.583408567707323,-0.585400945199306
"ENSG00000163214.21","DHX57",6,"TBK1.DF_DN",1.36600693857034,FALSE,4,6,4,"ENST00000457308.6","DHX57-203","ENST00000452978.5","DHX57-202",0.686723824401657,-0.679283114168683
"ENSG00000165118.15","C9orf64",6,"PID_MET_PATHWAY",1.1236601845487,FALSE,0,5,0,"ENST00000376344.8","C9orf64-203","ENST00000314700.5","C9orf64-201",0.566847417051886,-0.556812767496812
"ENSG00000165271.17","NOL6",6,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.21393018568506,FALSE,3,5,0,"ENST00000297990.9","NOL6-201","ENST00000379470.5","NOL6-203",0.583511487688957,-0.630418697996104
"ENSG00000166199.13","ALKBH3",6,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.15434703338528,FALSE,5,6,0,"ENST00000302708.9","ALKBH3-201","ENST00000532129.1","ALKBH3-208",0.621037327779104,-0.533309705606174
"ENSG00000169905.13","TOR1AIP2",6,"EIF4E_UP",1.17515177303351,FALSE,0,1,6,"ENST00000482587.5","TOR1AIP2-203","ENST00000609928.6","TOR1AIP2-206",0.612726802792372,-0.562424970241137
"ENSG00000172315.6","TP53RK",6,"PID_HDAC_CLASSII_PATHWAY",1.15166385726722,FALSE,0,0,2,"ENST00000372114.4","TP53RK-202","ENST00000372102.3","TP53RK-201",0.584741616187188,-0.566922241080031
"ENSG00000178921.14","PFAS",6,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.18519771952358,FALSE,2,6,0,"ENST00000314666.11","PFAS-201","ENST00000546020.2","PFAS-202",0.600519000669802,-0.584678718853777
"ENSG00000180822.12","PSMG4",6,"JAK2_DN.V1_DN",1.39639920686183,FALSE,6,0,1,"ENST00000473000.2","PSMG4-209","ENST00000438998.7","PSMG4-206",0.751634622572179,-0.644764584289652
"ENSG00000182054.10","IDH2",6,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.18219375504515,FALSE,3,0,0,"ENST00000540499.2","IDH2-202","ENST00000330062.8","IDH2-201",0.667381074803866,-0.514812680241288
"ENSG00000187742.15","SECISBP2",6,"TBK1.DF_DN",1.31958737030053,FALSE,1,6,5,"ENST00000375807.8","SECISBP2-202","ENST00000339901.8","SECISBP2-201",0.667314783303635,-0.652272586996891
"ENSG00000196208.14","GREB1",6,"SRC_UP.V1_UP",1.16442451732581,FALSE,1,6,5,"ENST00000396123.2","GREB1-206","ENST00000234142.9","GREB1-201",0.624178702401021,-0.540245814924794
"ENSG00000197077.14","KIAA1671",6,"SRC_UP.V1_UP",1.2561858093469,FALSE,1,6,5,"ENST00000401395.1","KIAA1671-202","ENST00000358431.8","KIAA1671-201",0.560473589772026,-0.695712219574874
"ENSG00000197724.11","PHF2",6,"TBK1.DF_DN",1.17694959316644,FALSE,2,6,1,"ENST00000359246.9","PHF2-201","ENST00000610682.1","PHF2-203",0.609382940427988,-0.567566652738448
"ENSG00000198373.13","WWP2",6,"TBK1.DF_DN",1.26189974005819,FALSE,4,6,1,"ENST00000359154.7","WWP2-202","ENST00000568684.1","WWP2-213",0.590271712095708,-0.67162802796248
"ENSG00000198900.7","TOP1",6,"TBK1.DF_DN",1.17702894716518,FALSE,3,6,1,"ENST00000361337.3","TOP1-201","ENST00000680945.1","TOP1-202",0.572094399247436,-0.604934547917748
"ENSG00000254996.5","ANKHD1-EIF4EBP3",6,"EIF4E_UP",1.3089397070194,FALSE,0,6,5,"ENST00000437495.1","ANKHD1-EIF4EBP3-201","ENST00000532219.5","ANKHD1-EIF4EBP3-203",0.728533000425015,-0.580406706594389
"ENSG00000062598.18","ELMO2",5,"TBK1.DF_DN",1.19195258041886,FALSE,5,5,0,"ENST00000290246.11","ELMO2-201","ENST00000452857.5","ELMO2-207",0.522096918798711,-0.669855661620153
"ENSG00000065361.17","ERBB3",5,"TBK1.DF_DN",1.25712590212919,FALSE,3,5,2,"ENST00000267101.8","ERBB3-201","ENST00000549832.1","ERBB3-213",0.609553468384572,-0.647572433744615
"ENSG00000079432.9","CIC",5,"SRC_UP.V1_UP",1.19557842950319,FALSE,0,2,2,"ENST00000575354.6","CIC-206","ENST00000681038.1","CIC-209",0.580925968673031,-0.61465246083016
"ENSG00000088970.16","KIZ",5,"HALLMARK_PROTEIN_SECRETION",1.38012663829626,FALSE,5,0,0,"ENST00000619189.5","KIZ-210","ENST00000616679.4","KIZ-207",0.74573774037272,-0.634388897923539
"ENSG00000104549.12","SQLE",5,"HALLMARK_MITOTIC_SPINDLE",1.08888571040884,FALSE,2,5,3,"ENST00000265896.10","SQLE-201","ENST00000523430.5","SQLE-206",0.544690068733621,-0.54419564167522
"ENSG00000105429.13","MEGF8",5,"PID_MET_PATHWAY",1.14872844400618,FALSE,0,5,0,"ENST00000251268.11","MEGF8-201","ENST00000334370.8","MEGF8-202",0.59678564494298,-0.551942799063202
"ENSG00000106052.14","TAX1BP1",5,"SRC_UP.V1_UP",1.20960364552652,FALSE,1,4,3,"ENST00000433216.6","TAX1BP1-207","ENST00000265393.10","TAX1BP1-201",0.533350755834369,-0.67625288969215
"ENSG00000106261.17","ZKSCAN1",5,"TBK1.DF_DN",1.11557229882456,FALSE,1,5,3,"ENST00000324306.11","ZKSCAN1-201","ENST00000535170.5","ZKSCAN1-205",0.56632653987949,-0.549245758945073
"ENSG00000106682.16","EIF4H",5,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.0775402921564,FALSE,3,5,0,"ENST00000353999.6","EIF4H-202","ENST00000679287.1","EIF4H-214",0.53244739294657,-0.545092899209827
"ENSG00000111752.11","PHC1",5,"EIF4E_UP",1.29732249932039,FALSE,0,5,0,"ENST00000433083.6","PHC1-201","ENST00000544916.6","PHC1-214",0.714695231478015,-0.582627267842371
"ENSG00000112655.16","PTK7",5,"TBK1.DF_DN",1.15343343019121,FALSE,2,5,1,"ENST00000230419.9","PTK7-202","ENST00000489707.5","PTK7-216",0.561017574035906,-0.592415856155307
"ENSG00000114054.14","PCCB",5,"PID_PS1_PATHWAY",1.1556105395371,FALSE,0,4,2,"ENST00000251654.9","PCCB-201","ENST00000482086.5","PCCB-215",0.536187988416627,-0.619422551120472
"ENSG00000115484.15","CCT4",5,"BCAT_BILD_ET_AL_DN",1.22558387002927,FALSE,0,5,1,"ENST00000394440.8","CCT4-201","ENST00000544079.2","CCT4-204",0.632246331153172,-0.593337538876095
"ENSG00000117305.15","HMGCL",5,"PID_PS1_PATHWAY",1.17755624822193,FALSE,1,5,0,"ENST00000374490.8","HMGCL-203","ENST00000235958.4","HMGCL-201",0.666504707915505,-0.511051540306422
"ENSG00000117479.15","SLC19A2",5,"TBK1.DF_DN",1.23027095735051,FALSE,0,5,3,"ENST00000236137.10","SLC19A2-201","ENST00000367804.4","SLC19A2-202",0.657826328881256,-0.572444628469258
"ENSG00000117868.18","ESYT2",5,"ESTIMATE.Stromal.Score",1.14628652229699,FALSE,4,4,0,"ENST00000251527.10","ESYT2-201","ENST00000275418.13","ESYT2-202",0.545617823084035,-0.600668699212952
"ENSG00000118096.10","IFT46",5,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.15346363209633,FALSE,5,5,0,"ENST00000264021.8","IFT46-202","ENST00000672656.2","IFT46-213",0.609049496008937,-0.544414136087392
"ENSG00000118200.15","CAMSAP2",5,"CAMP_UP.V1_UP",1.21843601881449,FALSE,0,1,0,"ENST00000236925.8","CAMSAP2-201","ENST00000413307.6","CAMSAP2-203",0.544281990038061,-0.674154028776433
"ENSG00000120733.14","KDM3B",5,"EIF4E_UP",1.22828846491486,FALSE,0,5,5,"ENST00000542866.2","KDM3B-209","ENST00000314358.10","KDM3B-201",0.59234391527421,-0.635944549640647
"ENSG00000125686.12","MED1",5,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.25658157879893,FALSE,2,5,0,"ENST00000300651.11","MED1-201","ENST00000394287.7","MED1-202",0.606119181909523,-0.650462396889404
"ENSG00000131378.14","RFTN1",5,"PID_SMAD2_3PATHWAY",1.11418977197607,FALSE,1,5,3,"ENST00000334133.9","RFTN1-201","ENST00000432519.5","RFTN1-203",0.555751480019214,-0.558438291956857
"ENSG00000133030.22","MPRIP",5,"SIRNA_EIF4GI_UP",1.14908825103334,FALSE,2,0,0,"ENST00000341712.8","MPRIP-202","ENST00000395811.9","MPRIP-205",0.556083197803902,-0.593005053229437
"ENSG00000133884.10","DPF2",5,"TBK1.DF_DN",1.25249561380855,FALSE,3,5,2,"ENST00000252268.8","DPF2-201","ENST00000531989.1","DPF2-208",0.613738575053417,-0.63875703875513
"ENSG00000136451.9","VEZF1",5,"SRC_UP.V1_UP",1.22028268158011,FALSE,0,4,3,"ENST00000258963.7","VEZF1-201","ENST00000584396.5","VEZF1-204",0.526913600668488,-0.69336908091162
"ENSG00000136830.12","NIBAN2",5,"EIF4E_UP",1.22968444956578,FALSE,0,5,4,"ENST00000373314.7","NIBAN2-202","ENST00000373312.4","NIBAN2-201",0.622309244864578,-0.607375204701202
"ENSG00000136869.16","TLR4",5,"TBK1.DF_DN",1.1680789957221,FALSE,2,5,3,"ENST00000394487.5","TLR4-202","ENST00000355622.8","TLR4-201",0.590123079772886,-0.577955915949213
"ENSG00000137692.12","DCUN1D5",5,"TBK1.DF_DN",1.26747545257491,FALSE,1,5,5,"ENST00000260247.10","DCUN1D5-201","ENST00000531543.1","DCUN1D5-209",0.560270197487141,-0.70720525508777
"ENSG00000138496.17","PARP9",5,"TBK1.DF_DN",1.14727867067286,FALSE,3,5,0,"ENST00000682323.1","PARP9-208","ENST00000492382.5","PARP9-207",0.536419894212477,-0.610858776460379
"ENSG00000141098.13","GFOD2",5,"EIF4E_UP",1.3157429535266,FALSE,0,4,5,"ENST00000268797.12","GFOD2-201","ENST00000602279.2","GFOD2-202",0.691078133433715,-0.624664820092882
"ENSG00000142453.12","CARM1",5,"TBK1.DF_DN",1.21403741167464,FALSE,0,5,5,"ENST00000344150.8","CARM1-202","ENST00000327064.9","CARM1-201",0.624844908455957,-0.58919250321868
"ENSG00000144711.16","IQSEC1",5,"BCAT_BILD_ET_AL_DN",1.32715079188645,FALSE,1,5,0,"ENST00000613206.2","IQSEC1-204","ENST00000273221.8","IQSEC1-201",0.616817174208195,-0.710333617678252
"ENSG00000146267.12","FAXC",5,"EIF4E_UP",1.20072388572893,FALSE,0,4,5,"ENST00000538471.1","FAXC-204","ENST00000389677.6","FAXC-201",0.583050024728825,-0.6176738610001
"ENSG00000149781.13","FERMT3",5,"PID_PS1_PATHWAY",1.1066632308886,FALSE,0,5,0,"ENST00000345728.10","FERMT3-202","ENST00000545896.1","FERMT3-208",0.585898260563947,-0.520764970324657
"ENSG00000158691.15","ZSCAN12",5,"PID_TCPTP_PATHWAY",1.11032370521475,FALSE,0,1,0,"ENST00000684592.1","ZSCAN12-203","ENST00000361028.5","ZSCAN12-201",0.531210550706609,-0.579113154508144
"ENSG00000164961.16","WASHC5",5,"EIF4E_UP",1.2828364485063,FALSE,0,0,2,"ENST00000517845.5","WASHC5-202","ENST00000318410.12","WASHC5-201",0.613507157956566,-0.669329290549735
"ENSG00000165140.12","FBP1",5,"PID_MET_PATHWAY",1.11234896477334,FALSE,0,5,0,"ENST00000375326.9","FBP1-201","ENST00000648117.1","FBP1-204",0.561307481016018,-0.55104148375732
"ENSG00000168028.14","RPSA",5,"BCAT_BILD_ET_AL_DN",1.32214958964484,FALSE,2,4,2,"ENST00000301821.11","RPSA-201","ENST00000443003.2","RPSA-202",0.62425327937129,-0.697896310273554
"ENSG00000168994.14","PXDC1",5,"EIF4E_UP",1.12496582755967,FALSE,0,0,2,"ENST00000380277.6","PXDC1-201","ENST00000380283.5","PXDC1-202",0.541051421161751,-0.58391440639792
"ENSG00000169180.12","XPO6",5,"BCAT_BILD_ET_AL_DN",1.26957789257756,FALSE,1,5,2,"ENST00000304658.10","XPO6-201","ENST00000568065.5","XPO6-213",0.525113165459167,-0.744464727118394
"ENSG00000172831.14","CES2",5,"PID_ERBB1_INTERNALIZATION_PATHWAY",1.11327634670811,FALSE,1,5,0,"ENST00000417689.6","CES2-202","ENST00000317091.10","CES2-201",0.543520200955544,-0.569756145752562
"ENSG00000172890.13","NADSYN1",5,"HALLMARK_PROTEIN_SECRETION",1.20010660932401,FALSE,5,1,0,"ENST00000319023.7","NADSYN1-201","ENST00000530055.5","NADSYN1-216",0.602469056241293,-0.597637553082716
"ENSG00000174996.12","KLC2",5,"HALLMARK_PROTEIN_SECRETION",1.1465371041752,FALSE,2,3,0,"ENST00000394067.7","KLC2-204","ENST00000394065.2","KLC2-202",0.635832649286779,-0.510704454888424
"ENSG00000178927.18","CYBC1",5,"HALLMARK_PROTEIN_SECRETION",1.21570340999825,FALSE,4,3,0,"ENST00000306645.10","CYBC1-201","ENST00000342572.12","CYBC1-202",0.6102381988442,-0.605465211154048
"ENSG00000182541.18","LIMK2",5,"PID_ERBB2_ERBB3_PATHWAY",1.18484196846003,FALSE,2,5,0,"ENST00000333611.8","LIMK2-202","ENST00000331728.9","LIMK2-201",0.636281837369154,-0.548560131090877
"ENSG00000184445.12","KNTC1",5,"TBK1.DF_DN",1.33262476278507,FALSE,2,5,5,"ENST00000333479.12","KNTC1-201","ENST00000436959.7","KNTC1-204",0.748005767337262,-0.584618995447804
"ENSG00000185164.15","NOMO2",5,"TBK1.DF_DN",1.15415961301628,FALSE,3,5,0,"ENST00000622306.5","NOMO2-212","ENST00000620440.4","NOMO2-210",0.548502002292821,-0.605657610723454
"ENSG00000196588.21","MRTFA",5,"TBK1.DF_DN",1.25855034566572,FALSE,3,5,0,"ENST00000355630.10","MRTFA-201","ENST00000620651.4","MRTFA-211",0.577320710618849,-0.681229635046866
"ENSG00000197951.10","ZNF71",5,"EIF4E_UP",1.23781120673149,FALSE,0,5,4,"ENST00000599599.7","ZNF71-203","ENST00000328070.10","ZNF71-201",0.626636679223353,-0.611174527508139
"ENSG00000198546.15","ZNF511",5,"JAK2_DN.V1_DN",1.20873332482824,FALSE,5,0,0,"ENST00000359035.4","ZNF511-201","ENST00000361518.10","ZNF511-202",0.639904697039413,-0.568828627788823
"ENSG00000198554.12","WDHD1",5,"GCNP_SHH_UP_LATE.V1_DN",1.07287330300923,FALSE,0,0,2,"ENST00000360586.8","WDHD1-201","ENST00000420358.2","WDHD1-202",0.504953262686614,-0.567920040322617
"ENSG00000203326.12","ZNF525",5,"TBK1.DF_DN",1.22370093392268,FALSE,0,5,4,"ENST00000474037.6","ZNF525-202","ENST00000475179.5","ZNF525-203",0.576234095646703,-0.647466838275976
"ENSG00000213066.13","CEP43",5,"MTOR_UP.N4.V1_UP",1.25613142145476,FALSE,5,1,3,"ENST00000349556.4","CEP43-201","ENST00000366847.9","CEP43-202",0.583879870529531,-0.672251550925232
"ENSG00000004487.18","KDM1A",4,"TBK1.DF_DN",1.21770185407022,FALSE,0,4,0,"ENST00000356634.7","KDM1A-201","ENST00000685243.1","KDM1A-208",0.567855813573206,-0.649846040497011
"ENSG00000007944.15","MYLIP",4,"TBK1.DF_DN",1.10456937052314,FALSE,1,4,1,"ENST00000356840.8","MYLIP-202","ENST00000349606.4","MYLIP-201",0.552284685261568,-0.552284685261568
"ENSG00000010165.20","METTL13",4,"PID_MTOR_4PATHWAY",1.15348784274307,FALSE,0,1,0,"ENST00000361735.4","METTL13-201","ENST00000367737.9","METTL13-203",0.567754510893733,-0.585733331849339
"ENSG00000012822.16","CALCOCO1",4,"LTE2_UP.V1_UP",1.15550166808832,FALSE,4,2,0,"ENST00000430117.6","CALCOCO1-202","ENST00000548263.5","CALCOCO1-210",0.645039069430739,-0.510462598657583
"ENSG00000022840.17","RNF10",4,"PID_P75_NTR_PATHWAY",1.20644366813294,FALSE,1,0,0,"ENST00000413266.6","RNF10-203","ENST00000325954.9","RNF10-201",0.660782603679135,-0.54566106445381
"ENSG00000044090.13","CUL7",4,"TBK1.DF_DN",1.24040456813921,FALSE,0,4,1,"ENST00000265348.9","CUL7-201","ENST00000692002.1","CUL7-219",0.61444315623704,-0.625961411902171
"ENSG00000050405.14","LIMA1",4,"TBK1.DF_DN",1.30514220230038,FALSE,3,4,2,"ENST00000341247.9","LIMA1-201","ENST00000552491.5","LIMA1-212",0.671005754436601,-0.634136447863783
"ENSG00000069849.11","ATP1B3",4,"PID_ECADHERIN_NASCENT_AJ_PATHWAY",1.10201346019429,FALSE,4,4,0,"ENST00000286371.8","ATP1B3-201","ENST00000462082.1","ATP1B3-202",0.570971662110789,-0.531041798083501
"ENSG00000072042.13","RDH11",4,"CYCLIN_D1_KE_.V1_UP",1.09002347821498,FALSE,1,0,4,"ENST00000381346.9","RDH11-201","ENST00000553384.5","RDH11-203",0.562176689845325,-0.527846788369652
"ENSG00000082996.20","RNF13",4,"TBK1.DF_DN",1.14879065977322,FALSE,3,4,0,"ENST00000392894.8","RNF13-203","ENST00000361785.10","RNF13-202",0.537143993782083,-0.611646665991134
"ENSG00000083896.13","YTHDC1",4,"EIF4E_UP",1.17832537742395,FALSE,0,0,0,"ENST00000579690.5","YTHDC1-207","ENST00000355665.7","YTHDC1-202",0.654987464787215,-0.52333791263673
"ENSG00000100983.12","GSS",4,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.17917869935244,FALSE,0,4,0,"ENST00000651619.1","GSS-228","ENST00000646735.1","GSS-226",0.642621213222702,-0.536557486129734
"ENSG00000104067.17","TJP1",4,"SRC_UP.V1_UP",1.26594134488253,FALSE,0,0,4,"ENST00000400011.6","TJP1-204","ENST00000545208.6","TJP1-209",0.545502497931913,-0.720438846950616
"ENSG00000104973.19","MED25",4,"PID_CERAMIDE_PATHWAY",1.17569864606687,FALSE,1,0,0,"ENST00000312865.10","MED25-201","ENST00000593767.3","MED25-205",0.665710074794032,-0.509988571272833
"ENSG00000105707.15","HPN",4,"PID_PS1_PATHWAY",1.16650683669896,FALSE,0,2,0,"ENST00000672452.2","HPN-210","ENST00000597419.1","HPN-206",0.615731789912051,-0.550775046786914
"ENSG00000108021.20","TASOR2",4,"SRC_UP.V1_UP",1.16640011683646,FALSE,0,0,4,"ENST00000328090.9","TASOR2-201","ENST00000645567.1","TASOR2-213",0.521319985780913,-0.645080131055543
"ENSG00000108100.18","CCNY",4,"EIF4E_UP",1.17228399565881,FALSE,0,2,1,"ENST00000374706.5","CCNY-204","ENST00000374704.8","CCNY-203",0.560877058393376,-0.611406937265437
"ENSG00000115761.16","NOL10",4,"BCAT_BILD_ET_AL_DN",1.14985268335137,FALSE,0,4,1,"ENST00000381685.10","NOL10-202","ENST00000345985.7","NOL10-201",0.598649322309048,-0.551203361042323
"ENSG00000116731.23","PRDM2",4,"TBK1.DF_DN",1.28754092774688,FALSE,1,2,4,"ENST00000343137.8","PRDM2-203","ENST00000376048.9","PRDM2-204",0.507256447307805,-0.780284480439075
"ENSG00000117114.21","ADGRL2",4,"SRC_UP.V1_UP",1.27779106609043,FALSE,0,2,4,"ENST00000402328.2","ADGRL2-212","ENST00000359929.7","ADGRL2-202",0.585444745148176,-0.69234632094225
"ENSG00000124214.21","STAU1",4,"TBK1.DF_DN",1.22927168523058,FALSE,1,4,3,"ENST00000360426.8","STAU1-203","ENST00000371828.7","STAU1-206",0.572941722394883,-0.656329962835695
"ENSG00000127980.16","PEX1",4,"BCAT_BILD_ET_AL_DN",1.2807508354023,FALSE,0,4,4,"ENST00000248633.9","PEX1-201","ENST00000438045.5","PEX1-204",0.606912355358514,-0.673838480043783
"ENSG00000133612.19","AGAP3",4,"PID_MET_PATHWAY",1.1734534011974,FALSE,2,4,0,"ENST00000622464.4","AGAP3-226","ENST00000461065.1","AGAP3-203",0.623648708996846,-0.549804692200554
"ENSG00000135049.16","AGTPBP1",4,"HALLMARK_MITOTIC_SPINDLE",1.14891333756054,FALSE,0,4,2,"ENST00000357081.8","AGTPBP1-202","ENST00000376083.7","AGTPBP1-205",0.565947660679367,-0.582965676881174
"ENSG00000136167.15","LCP1",4,"PGF_UP.V1_UP",1.09584463388157,FALSE,2,4,0,"ENST00000323076.7","LCP1-201","ENST00000674665.1","LCP1-208",0.542496506028056,-0.55334812785351
"ENSG00000136490.9","LIMD2",4,"SIRNA_EIF4GI_UP",1.08456346069486,FALSE,0,0,0,"ENST00000583211.5","LIMD2-211","ENST00000259006.8","LIMD2-201",0.534393593829209,-0.550169866865655
"ENSG00000137177.20","KIF13A",4,"TBK1.DF_DN",1.14250906190132,FALSE,2,4,1,"ENST00000378814.9","KIF13A-203","ENST00000502297.5","KIF13A-206",0.534849008792972,-0.60766005310835
"ENSG00000139154.16","AEBP2",4,"PID_MTOR_4PATHWAY",1.12811171789396,FALSE,0,1,0,"ENST00000360995.8","AEBP2-202","ENST00000398864.7","AEBP2-204",0.559244351988231,-0.568867365905732
"ENSG00000139746.16","RBM26",4,"BCAT_BILD_ET_AL_DN",1.21618255710093,FALSE,0,4,2,"ENST00000267229.11","RBM26-201","ENST00000438724.5","RBM26-202",0.541006910236462,-0.675175646864472
"ENSG00000140691.18","ARMC5",4,"PID_PS1_PATHWAY",1.16742201727534,FALSE,1,3,0,"ENST00000268314.9","ARMC5-201","ENST00000564900.1","ARMC5-206",0.633127697783116,-0.534294319492226
"ENSG00000141295.14","SCRN2",4,"LTE2_UP.V1_UP",1.16076694323773,FALSE,4,0,0,"ENST00000290216.14","SCRN2-201","ENST00000407215.7","SCRN2-202",0.609383825549989,-0.551383117687745
"ENSG00000152234.16","ATP5F1A",4,"BCAT_BILD_ET_AL_DN",1.09925059665155,FALSE,0,4,1,"ENST00000282050.6","ATP5F1A-201","ENST00000590665.5","ATP5F1A-215",0.511659303535696,-0.587591293115851
"ENSG00000158290.19","CUL4B",4,"TBK1.DF_DN",1.24110080444707,FALSE,2,4,3,"ENST00000336592.11","CUL4B-201","ENST00000371323.3","CUL4B-203",0.618758579614831,-0.622342224832236
"ENSG00000159352.16","PSMD4",4,"PID_MET_PATHWAY",1.12535666054939,FALSE,2,2,0,"ENST00000368884.8","PSMD4-202","ENST00000445776.1","PSMD4-205",0.624274934345214,-0.501081726204176
"ENSG00000161395.14","PGAP3",4,"TBK1.DF_DN",1.35781440742943,FALSE,3,4,2,"ENST00000300658.9","PGAP3-201","ENST00000619169.4","PGAP3-211",0.676384722186321,-0.681429685243113
"ENSG00000165629.20","ATP5F1C",4,"HALLMARK_MYOGENESIS",1.28856443935195,FALSE,1,2,2,"ENST00000335698.4","ATP5F1C-201","ENST00000356708.12","ATP5F1C-202",0.741939733085919,-0.546624706266032
"ENSG00000166925.9","TSC22D4",4,"PID_ERBB2_ERBB3_PATHWAY",1.18720640120336,FALSE,0,2,0,"ENST00000300181.7","TSC22D4-201","ENST00000393991.5","TSC22D4-202",0.652297393696687,-0.534909007506669
"ENSG00000167716.19","WDR81",4,"PID_CDC42_PATHWAY",1.07934986318975,FALSE,2,4,0,"ENST00000409644.6","WDR81-202","ENST00000437219.6","WDR81-205",0.561594909911772,-0.517754953277977
"ENSG00000168209.6","DDIT4",4,"CAMP_UP.V1_UP",1.18937516097175,FALSE,0,0,4,"ENST00000307365.4","DDIT4-201","ENST00000681898.1","DDIT4-205",0.612551586496781,-0.576823574474972
"ENSG00000168234.13","TTC39C",4,"HALLMARK_PROTEIN_SECRETION",1.14900359828815,FALSE,1,2,0,"ENST00000317571.8","TTC39C-202","ENST00000540918.2","TTC39C-203",0.606747812772474,-0.54225578551568
"ENSG00000172765.18","TMCC1",4,"TBK1.DF_DN",1.1433179991233,FALSE,0,4,2,"ENST00000393238.8","TMCC1-201","ENST00000426664.6","TMCC1-202",0.561243023870023,-0.582074975253274
"ENSG00000174485.16","DENND4A",4,"HALLMARK_MITOTIC_SPINDLE",1.16941965600394,FALSE,1,4,1,"ENST00000431932.6","DENND4A-201","ENST00000443035.8","DENND4A-202",0.566504037291219,-0.602915618712718
"ENSG00000174516.15","PELI3",4,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.04855527885876,FALSE,0,4,0,"ENST00000320740.12","PELI3-201","ENST00000528752.1","PELI3-206",0.537207822222007,-0.511347456636749
"ENSG00000175193.14","PARL",4,"TBK1.DF_DN",1.14456790531731,FALSE,3,4,0,"ENST00000317096.9","PARL-202","ENST00000417784.5","PARL-203",0.542407025325905,-0.602160879991409
"ENSG00000176945.18","MUC20",4,"JAK2_DN.V1_DN",1.19087375177249,FALSE,3,1,0,"ENST00000436408.6","MUC20-202","ENST00000447234.7","MUC20-204",0.588119720083217,-0.602754031689273
"ENSG00000179855.9","GIPC3",4,"CAMP_UP.V1_UP",1.0789680683201,FALSE,0,0,3,"ENST00000644452.3","GIPC3-201","ENST00000644946.1","GIPC3-202",0.549272034892334,-0.529696033427762
"ENSG00000181220.18","ZNF746",4,"SRC_UP.V1_UP",1.30763694339355,FALSE,0,0,3,"ENST00000340622.8","ZNF746-201","ENST00000461958.2","ZNF746-203",0.549701512017403,-0.757935431376144
"ENSG00000181896.12","ZNF101",4,"PID_P38_MKK3_6PATHWAY",1.21149567639401,FALSE,0,0,3,"ENST00000592502.2","ZNF101-208","ENST00000444249.6","ZNF101-204",0.628382326288738,-0.583113350105273
"ENSG00000182518.14","FAM104B",4,"HALLMARK_DNA_REPAIR",1.23169791844107,FALSE,0,4,4,"ENST00000489298.1","FAM104B-207","ENST00000685693.1","FAM104B-208",0.547486767170944,-0.684211151270122
"ENSG00000186591.13","UBE2H",4,"pseudotime",1.09947058634198,TRUE,0,0,0,"ENST00000355621.8","UBE2H-201","ENST00000649897.1","UBE2H-210",0.546673626198583,-0.552796960143392
"ENSG00000186635.15","ARAP1",4,"TBK1.DF_DN",1.29704795795704,FALSE,1,4,4,"ENST00000334211.12","ARAP1-201","ENST00000455638.6","ARAP1-209",0.698021245546772,-0.599026712410272
"ENSG00000197905.10","TEAD4",4,"PID_ERBB1_DOWNSTREAM_PATHWAY",1.07138837689275,FALSE,0,4,0,"ENST00000359864.8","TEAD4-202","ENST00000397122.6","TEAD4-203",0.551900605627914,-0.51948777126484
"ENSG00000204262.14","COL5A2",4,"PID_MET_PATHWAY",1.07418804068994,FALSE,0,3,0,"ENST00000374866.9","COL5A2-201","ENST00000618828.1","COL5A2-203",0.538052554294199,-0.536135486395745
