"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000275111.5",254.048081893376,0.0831957094385411,0.0631331350246408,1.31778200791185,0.187576632556053,0.240749477655166,"ZNF2"
"ENSG00000137960.6",107.921536868843,0.0832203180287283,0.191508745361063,0.434551006387871,0.663888363890808,0.71606017673734,"GIPC2"
"ENSG00000288751.1",9.41429864130565,0.0832741699807288,0.207963368724643,0.400427106424638,0.688841962573454,0.737942574945065,"ENSG00000288751"
"ENSG00000128578.10",65.9173944877774,0.0834764197574366,0.210123947762349,0.397272279749135,0.691166686563,0.74001029736974,"STRIP2"
"ENSG00000100100.13",2331.13347546519,0.0835084374584107,0.102598630105059,0.813933259858337,0.415683185700203,0.482650821853452,"PIK3IP1"
"ENSG00000158161.16",1635.52176183386,0.083662509053823,0.0937448659181272,0.89244897023897,0.372152333073626,0.438762086088062,"EYA3"
"ENSG00000136827.12",2406.97138560412,0.0837921577661167,0.055349606949629,1.51387087251355,0.130058592949398,0.174260992880149,"TOR1A"
"ENSG00000066855.16",1006.85703431378,0.0838475341712017,0.104435695478799,0.802862793097629,0.422054043377214,0.488794096551195,"MTFR1"
"ENSG00000267277.2",21.1849251743514,0.0838591802925729,0.11955193015024,0.701445641130077,0.483024947149014,0.547689713782368,"ENSG00000267277"
"ENSG00000083782.8",2.99456186473154,0.0839195496159142,0.399822695182858,0.209891911157104,0.833752035578398,0.863515973576838,"EPYC"
"ENSG00000181541.6",7.40029384241182,0.0839660685147503,0.316838491870364,0.265012208646371,0.791000056838531,0.8272983386055,"MAB21L2"
"ENSG00000100078.4",6.52388424223334,0.0841638689542648,0.345729380816027,0.243438578334338,0.807665661308431,0.84161089031687,"PLA2G3"
"ENSG00000227403.3",94.5801788142493,0.0843514377253015,0.401459648537749,0.210111870601536,0.83358036087373,0.863385590935636,"LINC01806"
"ENSG00000133678.14",4450.700924455,0.0844445091836368,0.0955267965721504,0.883987658058404,0.376702875300489,0.443569409538508,"TMEM254"
"ENSG00000158711.14",6345.12118779686,0.0844628056212939,0.159933958219215,0.528110518627469,0.597422630588214,0.655601796736778,"ELK4"
"ENSG00000139970.18",2015.94144750048,0.0845415940413512,0.183399646957598,0.460969230005645,0.644820681195159,0.699285936370249,"RTN1"
"ENSG00000225885.7",1.90920295454826,0.0845702151986182,0.542593352953104,0.155862976828482,0.876141028797929,0.899611084246983,"ENSG00000225885"
"ENSG00000117013.17",180.777430848588,0.0849262743974337,0.14002242924423,0.606519075949635,0.544170119024199,0.606182886936757,"KCNQ4"
"ENSG00000165457.15",319.929788816763,0.0849336251177476,0.180228482453131,0.471255286410319,0.637458442117119,0.692359926211098,"FOLR2"
"ENSG00000189319.14",2026.88189797194,0.0851408526682034,0.0903274086703441,0.94258048494373,0.345895525567141,0.411575859661509,"FAM53B"
"ENSG00000160013.9",35.7901831062559,0.0851649176011053,0.213454251016753,0.39898440623898,0.689904694323073,0.738900169453258,"PTGIR"
"ENSG00000164109.14",349.384603232862,0.0853035647147628,0.168335103775527,0.506748520074066,0.612331281541073,0.669349429796083,"MAD2L1"
"ENSG00000196126.11",9290.42071246095,0.0853236083877749,0.193810946737639,0.440241430239114,0.659762255987713,0.71242927383152,"HLA-DRB1"
"ENSG00000092148.14",4952.1114909525,0.0854435914031389,0.058895827088078,1.4507579845234,0.14684726293141,0.194013069769391,"HECTD1"
"ENSG00000230650.1",36.8736163350852,0.0854742575973361,0.302294318878609,0.282751782813556,0.777367118278486,0.815704222584923,"ENSG00000230650"
"ENSG00000198400.13",41.7085417346231,0.0854858767504829,0.228544511305958,0.374044759429995,0.708371015947342,0.755104924473769,"NTRK1"
"ENSG00000137500.10",1755.8695003557,0.0854869831154286,0.0626235812337364,1.3650925327371,0.172223968715443,0.223260221318884,"CCDC90B"
"ENSG00000236991.6",7.41898707809913,0.085589063588836,0.327815572875262,0.261089071632981,0.794023819054933,0.829700696187619,"EDRF1-AS1"
"ENSG00000258734.2",4.66202622137814,0.0856540171362216,0.186590414314688,0.459048324914295,0.646199463835519,0.700405099177072,"ENSG00000258734"
"ENSG00000107742.14",1488.01280657431,0.0856676961372941,0.194172340335216,0.441194126771088,0.659072464779343,0.711889362977062,"SPOCK2"
"ENSG00000114107.9",1254.53845630436,0.0856903294766766,0.0821344147007447,1.043293846908,0.29681221999108,0.360091564924027,"CEP70"
"ENSG00000103005.12",1641.10151715765,0.0857822883663077,0.0814326118147051,1.05341443009958,0.292151093477591,0.355125884738317,"USB1"
"ENSG00000185658.14",2780.55204681436,0.0858844378642665,0.0956532107983591,0.897873026398605,0.369253246531679,0.435735426558911,"BRWD1"
"ENSG00000127084.19",289.649887589619,0.0859463437049484,0.189250000223759,0.454141842025523,0.64972673908003,0.703386189802716,"FGD3"
"ENSG00000212124.2",3.5835464925187,0.0860843358373841,0.235221084030109,0.365972022416005,0.714385952390268,0.760141462505716,"TAS2R19"
"ENSG00000169884.14",39.0064294580202,0.0862195588931451,0.179768060138677,0.479615560331648,0.631500779863808,0.687236764046117,"WNT10B"
"ENSG00000124766.7",5691.01730362228,0.0862356152317548,0.106718124695636,0.808069064910031,0.419050824760245,0.485959032503202,"SOX4"
"ENSG00000249007.1",117.339891900719,0.0862914795732932,0.262813733298281,0.328337025962629,0.74265685181952,0.785561127281175,"ENSG00000249007"
"ENSG00000165863.17",21.3099565595259,0.0863763212058757,0.350619577701458,0.24635338896969,0.805408684666251,0.83959226682801,"C10orf82"
"ENSG00000198492.16",3549.61536621969,0.0864517818838417,0.0555904220960873,1.55515606149583,0.119908905907243,0.162167932085123,"YTHDF2"
"ENSG00000155744.10",843.636441683776,0.0864644976438598,0.113522945458075,0.761647764643244,0.446270259019439,0.512665454770353,"FAM126B"
"ENSG00000279716.1",18.8743328454791,0.0867053693824845,0.884715560188071,0.0980036672623378,0.9219293813345,0.936989155234134,"ENSG00000279716"
