"gene_id","gene_name","target","iso_up","iso_down","corr_iso_up","corr_iso_down","valid"
"ENSG00000154370.16","TRIM11","HALLMARK_FATTY_ACID_METABOLISM","ENST00000284551.11","ENST00000493030.6",0.628674006641101,-0.575275686808475,TRUE
"ENSG00000154370.16","TRIM11","PID_MTOR_4PATHWAY","ENST00000284551.11","ENST00000493030.6",0.379664688534572,-0.335554622661252,FALSE
"ENSG00000154370.16","TRIM11","TBK1.DN.48HRS_DN","ENST00000284551.11","ENST00000493030.6",0.378660413324801,-0.459348749312553,FALSE
"ENSG00000154370.16","TRIM11","CAMP_UP.V1_UP","ENST00000284551.11","ENST00000493030.6",0.499559497523309,-0.579321137845912,FALSE
"ENSG00000060491.17","OGFR","NRL_DN.V1_DN","ENST00000290291.10","ENST00000370461.5",0.375040859727812,-0.37247018225931,FALSE
"ENSG00000060491.17","OGFR","HALLMARK_ESTROGEN_RESPONSE_LATE","ENST00000290291.10","ENST00000370461.5",0.394720258389381,-0.39086264783074,FALSE
"ENSG00000060491.17","OGFR","STK33_NOMO_DN","ENST00000290291.10","ENST00000370461.5",0.574284199903564,-0.56814022311492,TRUE
"ENSG00000060491.17","OGFR","STK33_DN","ENST00000290291.10","ENST00000370461.5",0.559604723599638,-0.557909137826445,TRUE
"ENSG00000060491.17","OGFR","ESC_J1_UP_EARLY.V1_DN","ENST00000290291.10","ENST00000370461.5",0.382168017624353,-0.375562911802898,FALSE
"ENSG00000060491.17","OGFR","LTE2_UP.V1_UP","ENST00000290291.10","ENST00000370461.5",0.27934659039935,-0.274042204238335,FALSE
"ENSG00000060491.17","OGFR","ESC_V6.5_UP_LATE.V1_DN","ENST00000290291.10","ENST00000370461.5",0.537466378267975,-0.533633528591521,TRUE
"ENSG00000060491.17","OGFR","SIRNA_EIF4GI_UP","ENST00000290291.10","ENST00000370461.5",0.661069965913808,-0.659446832185213,TRUE
"ENSG00000060491.17","OGFR","JAK2_DN.V1_DN","ENST00000370461.5","ENST00000290291.10",0.780148653295964,-0.782229706736773,TRUE
"ENSG00000060491.17","OGFR","EIF4E_UP","ENST00000290291.10","ENST00000370461.5",0.731863495574705,-0.730895261088318,TRUE
"ENSG00000060491.17","OGFR","MTOR_UP.N4.V1_UP","ENST00000290291.10","ENST00000370461.5",0.596209271289042,-0.589387210238227,TRUE
"ENSG00000060491.17","OGFR","PDGF_ERK_DN.V1_UP","ENST00000290291.10","ENST00000370461.5",0.538461553641828,-0.534352470760051,TRUE
"ENSG00000060491.17","OGFR","MYC_UP.V1_UP","ENST00000290291.10","ENST00000370461.5",0.425239555522728,-0.43013887324736,FALSE
"ENSG00000060491.17","OGFR","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ENST00000290291.10","ENST00000370461.5",0.303579546294055,-0.296702476768919,FALSE
"ENSG00000060491.17","OGFR","PID_CERAMIDE_PATHWAY","ENST00000290291.10","ENST00000370461.5",0.352497234504374,-0.353877697577284,FALSE
"ENSG00000060491.17","OGFR","RB_DN.V1_UP","ENST00000290291.10","ENST00000370461.5",0.406394438007615,-0.40158833126911,FALSE
"ENSG00000060491.17","OGFR","HALLMARK_PEROXISOME","ENST00000290291.10","ENST00000370461.5",0.430781804933018,-0.428120098193338,FALSE
"ENSG00000060491.17","OGFR","HALLMARK_ADIPOGENESIS","ENST00000290291.10","ENST00000370461.5",0.549420707003825,-0.547541847584747,TRUE
"ENSG00000060491.17","OGFR","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","ENST00000290291.10","ENST00000370461.5",0.306638873675873,-0.304687556691068,FALSE
"ENSG00000060491.17","OGFR","HALLMARK_OXIDATIVE_PHOSPHORYLATION","ENST00000290291.10","ENST00000370461.5",0.578704178697031,-0.579841435734427,TRUE
"ENSG00000060491.17","OGFR","HALLMARK_FATTY_ACID_METABOLISM","ENST00000290291.10","ENST00000370461.5",0.493180734287753,-0.49329519487983,FALSE
"ENSG00000060491.17","OGFR","TBK1.DN.48HRS_DN","ENST00000290291.10","ENST00000370461.5",0.489281790566297,-0.484555298392644,FALSE
"ENSG00000060491.17","OGFR","RB_P107_DN.V1_DN","ENST00000290291.10","ENST00000370461.5",0.50893949125019,-0.505218639482357,TRUE
"ENSG00000165416.15","SUGT1","ESC_J1_UP_EARLY.V1_DN","ENST00000343788.10","ENST00000310528.9",0.314974836672231,-0.286270243802822,FALSE
"ENSG00000165416.15","SUGT1","ESC_V6.5_UP_LATE.V1_DN","ENST00000343788.10","ENST00000310528.9",0.406163365168488,-0.349495815486222,FALSE
"ENSG00000165416.15","SUGT1","SIRNA_EIF4GI_UP","ENST00000343788.10","ENST00000310528.9",0.363186898650065,-0.309022678602125,FALSE
"ENSG00000165416.15","SUGT1","JAK2_DN.V1_DN","ENST00000310528.9","ENST00000343788.10",0.420051314689699,-0.453575170920242,FALSE
"ENSG00000165416.15","SUGT1","GCNP_SHH_UP_LATE.V1_DN","ENST00000343788.10","ENST00000310528.9",0.438895272378124,-0.392972525183429,FALSE
"ENSG00000165416.15","SUGT1","CYCLIN_D1_UP.V1_UP","ENST00000343788.10","ENST00000310528.9",0.423493601242087,-0.375740553799726,FALSE
"ENSG00000165416.15","SUGT1","EIF4E_UP","ENST00000343788.10","ENST00000310528.9",0.467875465716072,-0.405077842960123,FALSE
"ENSG00000165416.15","SUGT1","MTOR_UP.N4.V1_UP","ENST00000343788.10","ENST00000310528.9",0.607027359023741,-0.589677990128392,TRUE
"ENSG00000165416.15","SUGT1","CYCLIN_D1_KE_.V1_UP","ENST00000343788.10","ENST00000310528.9",0.404988675849918,-0.354242676540682,FALSE
"ENSG00000165416.15","SUGT1","HALLMARK_UV_RESPONSE_UP","ENST00000343788.10","ENST00000310528.9",0.434960047716824,-0.378532340628907,FALSE
"ENSG00000165416.15","SUGT1","MYC_UP.V1_UP","ENST00000343788.10","ENST00000310528.9",0.489743579249828,-0.447216013889203,FALSE
"ENSG00000165416.15","SUGT1","AKT_UP_MTOR_DN.V1_UP","ENST00000343788.10","ENST00000310528.9",0.386571673538152,-0.351549986567359,FALSE
